frame,labelimageId,trackId,lineageId,parentTrackId,mergerLabelId,Convexity_0,Number_of_Defects_0,Mean_Defect_Displacement_0,Mean_Defect_Area_0,Variance_of_Defect_Area_0,Convex_Hull_Center_0,Convex_Hull_Center_1,Object_Center_0,Object_Center_1,Object_Area_0,Kurtosis_of_Intensity_0,Maximum_intensity_0,Mean_Intensity_0,Minimum_intensity_0,Principal_components_of_the_object_0,Principal_components_of_the_object_1,Principal_components_of_the_object_2,Principal_components_of_the_object_3,Radii_of_the_object_0,Radii_of_the_object_1,Skewness_of_Intensity_0,Total_Intensity_0,Variance_of_Intensity_0,Average_Branch_Length_0,Number_of_Branches_0,Diameter_0,Euclidean_Diameter_0,Number_of_Holes_0,Center_of_the_Skeleton_0,Center_of_the_Skeleton_1,Terminal_1_0,Terminal_1_1,Terminal_2_0,Terminal_2_1,Length_of_the_Skeleton_0,Bounding_Box_Maximum_0,Bounding_Box_Maximum_1,Bounding_Box_Minimum_0,Bounding_Box_Minimum_1,Size_in_pixels_0,Center_of_the_object_0,Center_of_the_object_1
84,6,7,7,0,0,0.438957,4,15.845900,204.500000,63835.000000,3061.500000,890.000000,3057.728027,891.182800,640.000000,-0.694351,46.000000,31.160938,19.000000,0.911187,0.411994,0.411994,-0.911187,13.764595,4.810357,0.365724,19943.000000,32.360035,26.337399,3,67.941124,55.659679,0,3060,895,3088.000000,900.000000,3035.000000,883.000000,79.012192,3088,903,3035,877,640.000000,3057,891
84,7,8,8,0,0,0.691875,4,24.078707,123.250000,19754.250000,1259.500000,1005.000000,1264.954834,1003.771484,1107.000000,-0.966391,66.000000,41.280941,9.000000,0.997918,0.064503,0.064503,-0.997918,16.113159,5.798656,-0.248518,45698.000000,162.901199,10.014483,34,67.970566,59.539902,0,1260,1004,1287.000000,994.000000,1228.000000,1002.000000,340.492432,1291,1017,1228,993,1107.000000,1264,1003
84,8,9,9,0,0,0.484330,4,15.776028,135.750000,22474.250000,1600.000000,1139.000000,1605.688232,1140.313721,510.000000,-0.233699,37.000000,17.668627,5.000000,0.937235,-0.348698,-0.348698,-0.937235,9.551651,6.049774,0.484549,9011.000000,39.641174,26.106602,2,52.213203,37.054016,0,1603,1140,1618.000000,1147.000000,1581.000000,1149.000000,52.213203,1619,1152,1581,1126,510.000000,1605,1140
85,1,2,2,0,0,0.660693,4,22.203753,142.000000,16326.000000,2205.500000,55.000000,2210.478271,55.104881,1106.000000,-0.627456,63.000000,41.155514,8.000000,0.999948,-0.010196,-0.010196,-0.999948,15.757098,5.943019,-0.448504,45518.000000,157.426086,10.277251,33,65.142136,55.901699,0,2206,55,2230.000000,43.000000,2175.000000,53.000000,339.149292,2236,68,2175,42,1106.000000,2210,55
85,2,-1,-1,0,0,0.582857,4,4.280931,18.250000,296.250000,1223.000000,175.000000,1223.882324,175.245102,102.000000,-0.760253,49.000000,35.127453,24.000000,0.999935,-0.011423,-0.011423,-0.999935,7.908415,1.553214,0.566344,3583.000000,47.777874,12.828427,2,25.656855,24.083189,0,1223,175,1235.000000,178.000000,1211.000000,176.000000,25.656855,1235,178,1211,172,102.000000,1223,175
85,3,10,10,0,0,0.562130,4,14.631364,111.000000,17932.666016,678.000000,253.500000,680.964905,251.342102,570.000000,0.072746,19.000000,12.135088,5.000000,0.939434,0.342729,0.342729,-0.939434,10.350080,5.087447,-0.043635,6917.000000,6.590523,7.216366,25,45.213203,34.409302,0,679,249,687.000000,265.000000,659.000000,245.000000,180.409164,697,266,659,241,570.000000,680,251
85,4,3,3,0,0,0.651923,4,20.994505,135.750000,23498.916016,1313.500000,430.500000,1315.903687,429.050140,1017.000000,0.015797,60.000000,35.102261,7.000000,0.982140,0.188151,0.188151,-0.982140,15.094428,5.706518,0.013345,35699.000000,108.658173,9.833749,29,66.455841,60.638271,0,1314,426,1343.000000,435.000000,1284.000000,421.000000,285.178711,1343,443,1284,418,1017.000000,1315,429
85,5,11,11,0,0,0.652899,4,20.482811,119.750000,4907.583496,2255.500000,493.000000,2257.460693,492.349609,901.000000,0.500044,58.000000,29.850166,10.000000,0.999072,0.043074,0.043074,-0.999072,15.330653,4.993855,0.866851,26895.000000,86.726715,9.248176,31,62.313709,59.033890,0,2255,494,2285.000000,492.000000,2226.000000,494.000000,286.693420,2285,504,2226,482,901.000000,2257,492
85,6,12,12,0,0,0.477564,4,7.957265,40.750000,1494.916626,1994.500000,745.000000,1995.067139,744.167786,149.000000,-0.090798,15.000000,10.624161,7.000000,0.915678,-0.401913,-0.401913,-0.915678,6.007721,2.840645,0.333994,1583.000000,2.476195,12.128259,3,28.142136,23.537205,0,1994,745,1983.000000,750.000000,2006.000000,745.000000,36.384777,2006,751,1983,739,149.000000,1995,744
85,7,7,7,0,0,0.475918,4,14.704042,160.500000,29657.666016,3104.000000,895.000000,3103.828369,895.267578,583.000000,-0.840835,43.000000,27.969126,15.000000,0.923110,0.384537,0.384537,-0.923110,12.264454,4.219552,0.353305,16306.000000,40.060795,6.738884,30,57.455845,50.596443,0,3104,896,3128.000000,904.000000,3080.000000,888.000000,202.166519,3128,907,3080,883,583.000000,3103,895
85,8,8,8,0,0,0.703581,4,20.480978,111.750000,9392.250000,1276.500000,1005.500000,1279.840698,1004.908569,1061.000000,-0.805089,63.000000,40.676720,6.000000,0.999583,0.028868,0.028868,-0.999583,15.157329,5.842997,-0.385352,43158.000000,192.746567,10.100632,33,62.556351,51.351727,0,1278,1005,1300.000000,994.000000,1249.000000,1000.000000,333.320862,1305,1018,1248,993,1061.000000,1279,1004
85,9,9,9,0,0,0.752193,4,10.912827,28.250000,357.583344,1621.000000,1137.500000,1621.950439,1137.606445,343.000000,-0.759117,33.000000,18.332361,7.000000,0.147342,-0.989086,0.989086,0.147342,6.366148,4.467235,0.064674,6288.000000,32.041138,5.919848,20,28.727922,11.401754,0,1623,1138,1615.000000,1145.000000,1612.000000,1134.000000,118.396973,1630,1149,1612,1126,343.000000,1621,1137
86,1,2,2,0,0,0.717949,4,21.925112,110.000000,11162.000000,2216.500000,54.500000,2220.789307,54.702679,1120.000000,-0.746787,63.000000,41.362499,10.000000,0.999207,-0.039824,-0.039824,-0.999207,15.694677,6.010008,-0.351191,46326.000000,142.661453,9.820306,32,64.384773,55.317268,0,2218,55,2241.000000,42.000000,2187.000000,54.000000,314.249786,2246,67,2187,42,1120.000000,2220,54
86,2,-1,-1,0,0,0.636905,5,6.993493,12.200000,21.700001,1224.000000,175.500000,1224.093506,175.401871,107.000000,-0.140997,49.000000,32.224300,23.000000,0.999970,0.007754,0.007754,-0.999970,5.549475,1.760261,0.703451,3448.000000,31.388943,11.742640,2,23.485281,19.416489,0,1223,176,1215.000000,173.000000,1234.000000,177.000000,23.485281,1234,179,1214,172,107.000000,1224,175
86,3,10,10,0,0,0.502083,4,14.227580,119.500000,15811.666992,685.500000,252.500000,688.879639,251.085068,482.000000,-0.229597,17.000000,11.684648,7.000000,0.935140,0.354279,0.354279,-0.935140,10.151283,4.681369,0.064468,5632.000000,3.381881,15.924622,4,43.627419,38.483765,0,686,250,701.000000,262.000000,666.000000,246.000000,63.698486,705,264,666,241,482.000000,688,251
86,4,3,3,0,0,0.649425,4,20.482971,137.250000,17702.916016,1319.500000,430.000000,1321.565430,428.916412,1017.000000,-0.001124,59.000000,35.370697,7.000000,0.981803,0.189904,0.189904,-0.981803,14.652578,5.824869,-0.015849,35972.000000,113.312927,9.677000,32,63.627419,58.694122,0,1320,427,1348.000000,436.000000,1291.000000,422.000000,309.664001,1348,443,1291,417,1017.000000,1321,428
86,5,11,11,0,0,0.661458,4,22.833645,113.750000,11065.583008,2275.500000,494.000000,2278.875244,492.681671,889.000000,0.609846,59.000000,29.908886,14.000000,0.998495,0.054840,0.054840,-0.998495,15.758451,4.845156,1.109703,26589.000000,81.430397,11.283081,18,66.313705,63.126858,0,2275,494,2307.000000,492.000000,2244.000000,488.000000,203.095459,2307,504,2244,484,889.000000,2278,492
86,6,12,12,0,0,0.550617,4,9.922443,45.500000,1033.666626,1954.000000,746.000000,1953.533691,745.807190,223.000000,-0.404197,15.000000,10.923767,7.000000,0.931771,-0.363048,-0.363048,-0.931771,6.373038,3.184128,0.200551,2436.000000,2.805848,5.372112,17,29.313709,26.305893,0,1954,745,1941.000000,750.000000,1967.000000,746.000000,91.325905,1967,753,1941,739,223.000000,1953,745
86,7,7,7,0,0,0.439394,3,19.957069,382.333344,94180.335938,3124.500000,897.000000,3128.701904,897.057861,899.000000,-0.654934,46.000000,26.933260,7.000000,0.903851,0.427848,0.427848,-0.903851,14.977396,5.272051,-0.033678,24213.000000,62.796436,11.726093,20,72.769554,63.890530,0,3124,895,3155.000000,900.000000,3094.000000,881.000000,234.521866,3155,913,3094,881,899.000000,3128,897
86,8,8,8,0,0,0.713333,4,21.917229,107.500000,8233.000000,1287.500000,1005.000000,1291.309326,1005.063538,1070.000000,-0.796523,64.000000,40.793457,6.000000,0.999989,-0.004707,-0.004707,-0.999989,15.453139,5.805155,-0.357192,43649.000000,180.926498,10.327888,32,61.899494,59.008472,0,1288,1005,1317.000000,1002.000000,1258.000000,1003.000000,330.492432,1317,1017,1258,993,1070.000000,1291,1005
86,9,9,9,0,0,0.662987,4,26.139856,129.750000,6169.583496,1715.500000,1134.500000,1714.839355,1133.571045,1021.000000,-0.924595,60.000000,40.424095,24.000000,0.999629,-0.027228,-0.027228,-0.999629,16.235214,5.360495,0.104010,41273.000000,64.152168,9.511024,28,74.798988,69.720871,0,1717,1134,1750.000000,1126.000000,1681.000000,1136.000000,266.308655,1750,1145,1681,1124,1021.000000,1714,1133
87,1,2,2,0,0,0.701135,4,22.022720,118.500000,13681.666992,2234.000000,51.500000,2237.812012,52.532375,1112.000000,-0.822479,63.000000,41.112411,11.000000,0.997841,-0.065671,-0.065671,-0.997841,15.757602,5.930254,-0.309393,45717.000000,138.162720,9.795448,33,65.213203,57.567352,0,2236,53,2260.000000,41.000000,2205.000000,58.000000,323.249786,2264,64,2204,39,1112.000000,2237,52
87,2,10,10,0,0,0.608696,4,13.352244,83.250000,6284.250000,709.000000,255.000000,710.121643,254.376450,518.000000,0.236924,18.000000,11.857142,8.000000,0.933467,0.358664,0.358664,-0.933467,9.842034,4.536963,0.471055,6142.000000,2.979592,7.459798,20,41.798988,34.000000,0,710,253,725.000000,250.000000,691.000000,250.000000,149.195953,727,266,691,244,518.000000,710,254
87,3,3,3,0,0,0.656270,4,20.134794,132.250000,17181.583984,1325.000000,430.000000,1327.033691,428.840607,1010.000000,0.007599,61.000000,35.280197,7.000000,0.982050,0.188619,0.188619,-0.982050,14.536569,5.829189,0.047457,35633.000000,113.092773,9.772624,30,62.627419,57.723480,0,1325,427,1353.000000,436.000000,1297.000000,422.000000,293.178711,1353,443,1297,417,1010.000000,1327,428
87,4,11,11,0,0,0.666667,4,20.863413,110.000000,4731.333496,2300.500000,493.500000,2302.210205,492.640900,880.000000,0.462682,57.000000,29.196590,12.000000,0.999098,0.042470,0.042470,-0.999098,15.201528,4.945448,0.922176,25693.000000,80.776123,9.025320,33,63.556351,59.076221,0,2300,494,2330.000000,492.000000,2271.000000,489.000000,297.835571,2330,504,2271,483,880.000000,2302,492
87,5,12,12,0,0,0.581955,4,14.599682,69.500000,3659.000000,1933.000000,747.000000,1929.224854,746.496094,387.000000,-0.278480,20.000000,12.483204,7.000000,0.987229,-0.159306,-0.159306,-0.987229,7.541725,4.494771,-0.112290,4831.000000,5.019744,8.285534,16,37.727921,34.713108,0,1932,746,1916.000000,751.000000,1950.000000,744.000000,132.568542,1950,756,1916,738,387.000000,1929,746
87,6,7,7,0,0,0.331909,3,21.900164,625.333313,250516.328125,3124.500000,894.000000,3131.704834,896.093323,932.000000,-0.693731,46.000000,27.187769,7.000000,0.886899,0.461963,0.461963,-0.886899,16.679047,5.181378,-0.080181,25339.000000,66.090279,42.006096,2,84.012192,75.610847,0,3125,891,3160.000000,901.000000,3089.000000,875.000000,84.012192,3160,913,3089,875,932.000000,3131,896
87,7,8,8,0,0,0.736949,4,21.580299,97.000000,7025.333496,1308.000000,1006.000000,1311.329346,1005.643982,1087.000000,-1.019093,66.000000,41.263111,11.000000,0.999618,0.027644,0.027644,-0.999618,15.390963,5.850080,-0.157031,44853.000000,158.339233,10.114500,32,61.727921,54.341511,0,1308,1006,1332.000000,996.000000,1279.000000,1008.000000,323.664001,1337,1018,1279,994,1087.000000,1311,1005
87,8,9,9,0,0,0.710370,4,19.777824,97.750000,8368.250000,1760.500000,1137.000000,1763.788330,1136.480713,959.000000,-1.234857,63.000000,41.003128,18.000000,0.992201,0.124646,0.124646,-0.992201,13.787114,5.845809,-0.003209,39322.000000,123.485916,9.193085,32,58.384777,46.324940,0,1761,1137,1779.000000,1125.000000,1734.000000,1136.000000,294.178711,1787,1149,1734,1125,959.000000,1763,1136
88,1,2,2,0,0,0.692928,4,21.765223,123.750000,12880.916992,2252.500000,50.500000,2256.252441,51.358997,1117.000000,-0.946697,62.000000,40.871082,14.000000,0.998818,-0.048597,-0.048597,-0.998818,16.181835,5.811371,-0.217555,45653.000000,122.790901,10.153885,33,65.798988,56.089214,0,2253,52,2277.000000,39.000000,2222.000000,50.000000,335.078217,2283,63,2222,38,1117.000000,2256,51
88,2,-1,-1,0,0,0.519841,4,6.803892,30.250000,846.916687,46.500000,173.500000,46.206108,172.251907,131.000000,-0.595275,14.000000,11.526717,8.000000,0.976860,-0.213880,-0.213880,-0.976860,4.721136,2.804368,-0.114176,1510.000000,1.943943,5.245584,10,24.485281,17.088007,0,44,171,39.000000,180.000000,55.000000,174.000000,52.455845,55,180,38,167,131.000000,46,172
88,3,10,10,0,0,0.421053,4,12.124336,107.250000,8261.583008,736.000000,261.000000,737.935913,259.701935,312.000000,1.897105,20.000000,12.323718,8.000000,0.975202,0.221319,0.221319,-0.975202,9.913480,3.637213,0.850731,3845.000000,2.949694,17.932997,3,43.970562,37.000000,0,737,259,754.000000,255.000000,717.000000,255.000000,53.798988,755,270,717,252,312.000000,737,259
88,4,3,3,0,0,0.661017,4,20.552250,130.000000,18858.000000,1333.000000,430.500000,1334.639038,428.928986,1014.000000,-0.003832,60.000000,35.172585,7.000000,0.986288,0.165035,0.165035,-0.986288,14.939122,5.751849,0.078379,35665.000000,107.620117,9.433384,34,65.041634,59.908264,0,1334,426,1362.000000,436.000000,1304.000000,421.000000,320.735077,1362,443,1304,418,1014.000000,1334,428
88,5,11,11,0,0,0.546279,4,19.379566,125.000000,2416.666748,2325.500000,494.000000,2326.920166,494.235870,602.000000,-0.613453,54.000000,31.310631,18.000000,0.998716,0.050655,0.050655,-0.998716,13.648791,4.230956,0.655226,18849.000000,65.745705,26.842304,3,63.627419,57.140179,0,2326,495,2354.000000,497.000000,2297.000000,493.000000,80.526909,2354,503,2297,485,602.000000,2326,494
88,6,-1,-1,0,0,0.664360,4,8.419039,24.250000,218.916672,1690.000000,701.000000,1689.187500,700.953125,192.000000,-0.059993,53.000000,36.765625,20.000000,0.995912,-0.090329,-0.090329,-0.995912,4.181487,3.877513,-0.113001,7059.000000,45.356525,5.373199,15,19.899494,10.770329,0,1689,701,1686.000000,693.000000,1696.000000,697.000000,80.597977,1698,709,1682,693,192.000000,1689,700
88,7,12,12,0,0,0.683081,4,15.050843,62.750000,820.916687,1910.500000,746.500000,1910.402954,746.401123,541.000000,0.955485,51.000000,22.704252,6.000000,0.977762,-0.209716,-0.209716,-0.977762,8.541774,5.297739,0.950603,12283.000000,66.134346,8.101219,20,40.384777,35.128338,0,1911,746,1893.000000,752.000000,1928.000000,749.000000,162.024384,1928,757,1893,736,541.000000,1910,746
88,8,7,7,0,0,0.326389,3,22.194332,646.666687,269908.343750,3128.500000,894.500000,3135.982910,896.384033,940.000000,-0.676020,44.000000,26.936171,6.000000,0.882554,0.470211,0.470211,-0.882554,16.665182,5.202035,-0.052821,25320.000000,67.361885,32.913372,3,84.254837,75.610847,0,3128,891,3164.000000,901.000000,3093.000000,875.000000,98.740112,3164,914,3093,875,940.000000,3135,896
88,9,8,8,0,0,0.751412,4,22.640751,88.000000,7292.666504,1328.000000,1004.500000,1331.761230,1004.976501,1064.000000,-0.997745,64.000000,41.269737,10.000000,0.998516,-0.054454,-0.054454,-0.998516,15.235264,5.773714,-0.166291,43911.000000,155.819153,10.419955,29,62.142136,58.549126,0,1328,1005,1357.000000,999.000000,1299.000000,1007.000000,302.178711,1357,1016,1299,993,1064.000000,1331,1004
88,10,9,9,0,0,0.650463,4,20.014284,113.250000,19586.916016,1787.500000,1143.500000,1792.177979,1141.979858,843.000000,-1.125433,67.000000,39.309608,13.000000,0.987339,0.158624,0.158624,-0.987339,13.568712,5.237342,0.004684,33138.000000,151.096313,8.971214,31,58.384777,53.851646,0,1788,1141,1813.000000,1151.000000,1761.000000,1137.000000,278.107635,1814,1155,1761,1132,843.000000,1792,1141
89,1,2,2,0,0,0.704000,5,23.551048,96.199997,11670.700195,2273.000000,51.000000,2277.721191,50.989510,1144.000000,-1.002982,63.000000,41.040211,13.000000,0.999950,-0.010035,-0.010035,-0.999950,16.711046,5.794075,-0.188336,46950.000000,122.482651,10.310599,33,67.313705,60.827625,0,2274,51,2301.000000,40.000000,2241.000000,50.000000,340.249786,2305,63,2241,39,1144.000000,2277,50
89,2,10,10,0,0,0.705882,5,9.789465,22.000000,424.000000,772.000000,263.500000,772.696960,264.549255,264.000000,-0.740584,28.000000,16.250000,9.000000,-0.089234,-0.996011,0.996011,-0.089234,5.712837,4.017519,0.326350,4290.000000,15.172348,5.808242,17,28.798990,23.259407,0,773,265,780.000000,274.000000,770.000000,253.000000,98.740112,780,274,764,253,264.000000,772,264
89,3,3,3,0,0,0.669333,4,21.180710,124.000000,7124.666504,1347.500000,429.000000,1349.187256,428.445221,1004.000000,-0.216863,60.000000,35.625500,10.000000,0.992070,0.125690,0.125690,-0.992070,15.069386,5.658972,0.312492,35768.000000,87.164528,8.843502,33,66.041634,59.211487,0,1348,426,1377.000000,435.000000,1318.000000,430.000000,291.835571,1377,441,1318,417,1004.000000,1349,428
89,4,12,12,0,0,0.570000,4,18.829056,129.000000,6596.666504,1901.500000,747.000000,1897.479492,747.185669,684.000000,0.565164,60.000000,28.402046,5.000000,0.999604,-0.028126,-0.028126,-0.999604,10.915689,5.611181,0.746657,19427.000000,120.529877,8.159392,29,52.384777,46.389652,0,1902,746,1878.000000,752.000000,1924.000000,746.000000,236.622360,1925,759,1878,735,684.000000,1897,747
89,5,7,7,0,0,0.413889,4,18.772558,316.500000,109455.000000,3138.500000,896.500000,3141.833252,897.389282,894.000000,-0.593700,46.000000,26.468679,7.000000,0.891746,0.452537,0.452537,-0.891746,15.123069,5.205020,0.013205,23663.000000,66.439178,7.848707,40,70.183769,62.625874,0,3137,896,3168.000000,901.000000,3109.000000,880.000000,313.948273,3168,914,3109,879,894.000000,3141,897
89,6,8,8,0,0,0.727857,4,20.275023,95.250000,7897.583496,1349.500000,1002.000000,1352.724243,1002.629028,1019.000000,-0.979713,65.000000,40.703632,9.000000,0.998408,-0.056399,-0.056399,-0.998408,14.670199,5.752284,-0.160366,41477.000000,171.649170,10.268638,28,59.727921,55.145264,0,1351,1003,1377.000000,1008.000000,1322.000000,1004.000000,287.521851,1377,1014,1322,990,1019.000000,1352,1002
89,7,9,9,0,0,0.640741,4,19.335814,121.250000,23330.916016,1808.500000,1149.000000,1812.195435,1147.322510,865.000000,-1.045487,65.000000,38.921387,9.000000,0.977833,0.209387,0.209387,-0.977833,13.784687,5.269366,-0.044395,33667.000000,166.782257,9.263167,32,58.798988,53.935146,0,1809,1147,1835.000000,1151.000000,1782.000000,1141.000000,296.421356,1835,1161,1782,1137,865.000000,1812,1147
90,1,2,2,0,0,0.670746,4,23.554987,141.250000,18186.250000,2294.500000,52.500000,2299.491699,51.686359,1151.000000,-0.989962,62.000000,41.013031,14.000000,0.998898,0.046927,0.046927,-0.998898,16.737221,5.853451,-0.250505,47206.000000,117.786972,10.343056,33,68.556351,64.938431,0,2295,52,2326.000000,59.000000,2262.000000,48.000000,341.320862,2327,65,2262,40,1151.000000,2299,51
90,2,10,10,0,0,0.613426,4,9.083128,41.750000,579.583313,796.500000,263.500000,796.249084,263.237732,265.000000,-0.484815,35.000000,20.675472,10.000000,0.092173,-0.995743,0.995743,0.092173,6.596580,3.683796,0.443406,5479.000000,32.838078,5.425435,19,30.142136,23.323807,0,798,263,802.000000,273.000000,790.000000,253.000000,103.083260,805,275,788,252,265.000000,796,263
90,3,3,3,0,0,0.672715,4,22.044838,121.750000,6887.583496,1369.500000,429.500000,1370.863159,428.629364,1001.000000,-0.290321,60.000000,35.597404,15.000000,0.993221,0.116242,0.116242,-0.993221,15.382183,5.495215,0.511855,35633.000000,76.228523,9.138040,31,67.627419,61.131008,0,1370,427,1400.000000,435.000000,1339.000000,431.000000,283.279236,1400,441,1339,418,1001.000000,1370,428
90,4,12,12,0,0,0.622545,4,19.562820,129.750000,7560.916504,1898.000000,747.000000,1894.799072,746.692749,856.000000,0.306724,60.000000,30.478971,6.000000,0.999970,-0.007682,-0.007682,-0.999970,13.905965,5.414361,0.458137,26090.000000,118.630402,8.749777,34,58.970562,54.000000,0,1898,745,1871.000000,751.000000,1925.000000,751.000000,297.492432,1925,759,1871,735,856.000000,1894,746
90,5,7,7,0,0,0.391493,4,19.401739,350.500000,138627.671875,3145.500000,896.500000,3149.682861,897.723938,902.000000,-0.678841,46.000000,26.140799,8.000000,0.904784,0.425871,0.425871,-0.904784,16.004129,5.088178,0.050406,23579.000000,60.744034,11.426093,20,75.426407,66.098412,0,3145,896,3177.000000,900.000000,3114.000000,880.000000,228.521866,3177,914,3114,879,902.000000,3149,897
90,6,8,8,0,0,0.721751,4,22.058865,98.500000,10475.000000,1364.000000,1000.500000,1368.127197,1001.273010,1022.000000,-0.819103,65.000000,40.563602,7.000000,0.997572,-0.069643,-0.069643,-0.997572,15.059929,5.656786,-0.310553,41456.000000,188.801727,10.000238,30,63.727921,48.507732,0,1364,1002,1385.000000,1012.000000,1338.000000,1000.000000,300.007141,1393,1012,1335,989,1022.000000,1368,1001
90,7,9,9,0,0,0.647719,4,20.756987,125.500000,27003.000000,1827.000000,1153.000000,1830.952271,1151.096436,923.000000,-1.015061,66.000000,39.383533,9.000000,0.979836,0.199805,0.199805,-0.979836,14.446913,5.384255,-0.109339,36351.000000,175.577713,9.203588,30,62.213203,56.435802,0,1828,1150,1855.000000,1152.000000,1799.000000,1145.000000,276.107635,1855,1165,1799,1141,923.000000,1830,1151
